,x,y,width,height,rotate
26640,-165.3,240.0,1.4,1.4,35.0
26641,-165.3,242.7,0.8,0.8,34.0
26642,-165.3,245.3,0.8,0.8,34.0
26643,-165.3,248.0,0.3,0.3,34.0
26644,-165.3,250.7,0.3,0.3,33.0
26645,-165.3,253.3,0.3,0.3,33.0
26646,-165.3,256.0,0.8,0.8,33.0
26647,-165.3,258.7,0.8,0.8,33.0
26648,-165.3,261.3,1.4,1.4,32.0
26649,-165.3,264.0,1.4,1.4,32.0
26650,-165.3,266.7,1.8,1.8,32.0
26651,-165.3,269.3,1.8,1.8,32.0
26652,-165.3,272.0,2.0,2.0,31.0
26653,-165.3,274.7,2.0,2.0,31.0
26654,-165.3,277.3,2.1,2.1,31.0
26655,-165.3,280.0,2.1,2.1,31.0
26656,-165.3,282.7,2.1,2.1,30.0
26657,-165.3,285.3,2.0,2.0,30.0
26658,-165.3,288.0,2.0,2.0,30.0
26659,-165.3,290.7,1.8,1.8,30.0
26660,-165.3,293.3,1.8,1.8,29.0
26661,-165.3,296.0,1.4,1.4,29.0
26662,-165.3,298.7,1.4,1.4,29.0
26663,-165.3,301.3,0.8,0.8,29.0
26664,-165.3,304.0,0.8,0.8,29.0
26665,-165.3,306.7,0.3,0.3,28.0
26666,-165.3,309.3,0.3,0.3,28.0
26667,-165.3,312.0,0.8,0.8,28.0
26668,-165.3,314.7,0.8,0.8,28.0
26669,-165.3,317.3,1.4,1.4,28.0
26670,-165.3,320.0,1.4,1.4,27.0
26671,-165.3,322.7,1.8,1.8,27.0
26672,-165.3,325.3,1.8,1.8,27.0
26673,-165.3,328.0,1.8,1.8,27.0
26674,-165.3,330.7,2.0,2.0,27.0
26675,-165.3,333.3,2.0,2.0,26.0
26676,-165.3,336.0,2.1,2.1,26.0
26677,-165.3,338.7,2.1,2.1,26.0
26678,-165.3,341.3,2.0,2.0,26.0
26679,-165.3,344.0,2.0,2.0,26.0
26680,-165.3,346.7,1.8,1.8,25.0
26681,-165.3,349.3,1.8,1.8,25.0
26682,-165.3,352.0,1.4,1.4,25.0
26683,-165.3,354.7,1.4,1.4,25.0
26684,-165.3,357.3,0.8,0.8,25.0
26685,-165.3,360.0,0.8,0.8,25.0
26686,-165.3,362.7,0.3,0.3,25.0
26687,-165.3,365.3,0.3,0.3,24.0
26688,-165.3,368.0,0.8,0.8,24.0
26689,-165.3,370.7,0.8,0.8,24.0
26690,-165.3,373.3,1.4,1.4,24.0
26691,-165.3,376.0,1.4,1.4,24.0
26692,-165.3,378.7,1.8,1.8,24.0
26693,-165.3,381.3,1.8,1.8,23.0
26694,-165.3,384.0,2.0,2.0,23.0
26695,-165.3,386.7,2.0,2.0,23.0
26696,-165.3,389.3,2.1,2.1,23.0
26697,-165.3,392.0,2.1,2.1,23.0
26698,-165.3,394.7,2.0,2.0,23.0
26699,-165.3,397.3,2.0,2.0,23.0
26700,-162.7,-400.0,2.0,2.0,158.0
26701,-162.7,-397.3,2.0,2.0,158.0
26702,-162.7,-394.7,2.1,2.1,158.0
26703,-162.7,-392.0,2.1,2.1,157.0
26704,-162.7,-389.3,2.0,2.0,157.0
26705,-162.7,-386.7,2.0,2.0,157.0
26706,-162.7,-384.0,1.8,1.8,157.0
26707,-162.7,-381.3,1.8,1.8,157.0
26708,-162.7,-378.7,1.4,1.4,157.0
26709,-162.7,-376.0,1.4,1.4,157.0
26710,-162.7,-373.3,0.8,0.8,156.0
26711,-162.7,-370.7,0.8,0.8,156.0
26712,-162.7,-368.0,0.3,0.3,156.0
26713,-162.7,-365.3,0.3,0.3,156.0
26714,-162.7,-362.7,0.3,0.3,156.0
26715,-162.7,-360.0,0.8,0.8,156.0
26716,-162.7,-357.3,0.8,0.8,156.0
26717,-162.7,-354.7,1.4,1.4,155.0
26718,-162.7,-352.0,1.4,1.4,155.0
26719,-162.7,-349.3,1.8,1.8,155.0
26720,-162.7,-346.7,1.8,1.8,155.0
26721,-162.7,-344.0,2.0,2.0,155.0
26722,-162.7,-341.3,2.0,2.0,155.0
26723,-162.7,-338.7,2.1,2.1,154.0
26724,-162.7,-336.0,2.1,2.1,154.0
26725,-162.7,-333.3,2.0,2.0,154.0
26726,-162.7,-330.7,2.0,2.0,154.0
26727,-162.7,-328.0,1.8,1.8,154.0
26728,-162.7,-325.3,1.8,1.8,153.0
26729,-162.7,-322.7,1.4,1.4,153.0
26730,-162.7,-320.0,1.4,1.4,153.0
26731,-162.7,-317.3,0.8,0.8,153.0
26732,-162.7,-314.7,0.8,0.8,153.0
26733,-162.7,-312.0,0.3,0.3,152.0
26734,-162.7,-309.3,0.3,0.3,152.0
26735,-162.7,-306.7,0.8,0.8,152.0
26736,-162.7,-304.0,0.8,0.8,152.0
26737,-162.7,-301.3,1.4,1.4,152.0
26738,-162.7,-298.7,1.4,1.4,151.0
26739,-162.7,-296.0,1.4,1.4,151.0
26740,-162.7,-293.3,1.8,1.8,151.0
26741,-162.7,-290.7,1.8,1.8,151.0
26742,-162.7,-288.0,2.0,2.0,151.0
26743,-162.7,-285.3,2.0,2.0,150.0
26744,-162.7,-282.7,2.1,2.1,150.0
26745,-162.7,-280.0,2.1,2.1,150.0
26746,-162.7,-277.3,2.0,2.0,150.0
26747,-162.7,-274.7,2.0,2.0,149.0
26748,-162.7,-272.0,1.8,1.8,149.0
26749,-162.7,-269.3,1.8,1.8,149.0
26750,-162.7,-266.7,1.4,1.4,149.0
26751,-162.7,-264.0,1.4,1.4,148.0
26752,-162.7,-261.3,1.4,1.4,148.0
26753,-162.7,-258.7,0.8,0.8,148.0
26754,-162.7,-256.0,0.8,0.8,148.0
26755,-162.7,-253.3,0.3,0.3,147.0
26756,-162.7,-250.7,0.3,0.3,147.0
26757,-162.7,-248.0,0.8,0.8,147.0
26758,-162.7,-245.3,0.8,0.8,146.0
26759,-162.7,-242.7,1.4,1.4,146.0
26760,-162.7,-240.0,1.4,1.4,146.0
26761,-162.7,-237.3,1.4,1.4,146.0
26762,-162.7,-234.7,1.8,1.8,145.0
26763,-162.7,-232.0,1.8,1.8,145.0
26764,-162.7,-229.3,2.0,2.0,145.0
26765,-162.7,-226.7,2.0,2.0,144.0
26766,-162.7,-224.0,2.1,2.1,144.0
26767,-162.7,-221.3,2.1,2.1,144.0
26768,-162.7,-218.7,2.1,2.1,143.0
26769,-162.7,-216.0,2.0,2.0,143.0
26770,-162.7,-213.3,2.0,2.0,143.0
26771,-162.7,-210.7,1.8,1.8,142.0
26772,-162.7,-208.0,1.8,1.8,142.0
26773,-162.7,-205.3,1.4,1.4,142.0
26774,-162.7,-202.7,1.4,1.4,141.0
26775,-162.7,-200.0,1.4,1.4,141.0
26776,-162.7,-197.3,0.8,0.8,140.0
26777,-162.7,-194.7,0.8,0.8,140.0
26778,-162.7,-192.0,0.3,0.3,140.0
26779,-162.7,-189.3,0.3,0.3,139.0
26780,-162.7,-186.7,0.3,0.3,139.0
26781,-162.7,-184.0,0.8,0.8,139.0
26782,-162.7,-181.3,0.8,0.8,138.0
26783,-162.7,-178.7,1.4,1.4,138.0
26784,-162.7,-176.0,1.4,1.4,137.0
26785,-162.7,-173.3,1.4,1.4,137.0
26786,-162.7,-170.7,1.8,1.8,136.0
26787,-162.7,-168.0,1.8,1.8,136.0
26788,-162.7,-165.3,2.0,2.0,135.0
26789,-162.7,-162.7,2.0,2.0,135.0
26790,-162.7,-160.0,2.0,2.0,135.0
26791,-162.7,-157.3,2.1,2.1,134.0
26792,-162.7,-154.7,2.1,2.1,134.0
26793,-162.7,-152.0,2.1,2.1,133.0
26794,-162.7,-149.3,2.0,2.0,133.0
26795,-162.7,-146.7,2.0,2.0,132.0
26796,-162.7,-144.0,1.8,1.8,132.0
26797,-162.7,-141.3,1.8,1.8,131.0
26798,-162.7,-138.7,1.8,1.8,130.0
26799,-162.7,-136.0,1.4,1.4,130.0
26800,-162.7,-133.3,1.4,1.4,129.0
26801,-162.7,-130.7,1.4,1.4,129.0
26802,-162.7,-128.0,0.8,0.8,128.0
26803,-162.7,-125.3,0.8,0.8,128.0
26804,-162.7,-122.7,0.8,0.8,127.0
26805,-162.7,-120.0,0.3,0.3,126.0
26806,-162.7,-117.3,0.3,0.3,126.0
26807,-162.7,-114.7,0.3,0.3,125.0
26808,-162.7,-112.0,0.3,0.3,125.0
26809,-162.7,-109.3,0.8,0.8,124.0
26810,-162.7,-106.7,0.8,0.8,123.0
26811,-162.7,-104.0,0.8,0.8,123.0
26812,-162.7,-101.3,1.4,1.4,122.0
26813,-162.7,-98.7,1.4,1.4,121.0
26814,-162.7,-96.0,1.4,1.4,121.0
26815,-162.7,-93.3,1.4,1.4,120.0
26816,-162.7,-90.7,1.8,1.8,119.0
26817,-162.7,-88.0,1.8,1.8,118.0
26818,-162.7,-85.3,1.8,1.8,118.0
26819,-162.7,-82.7,1.8,1.8,117.0
26820,-162.7,-80.0,2.0,2.0,116.0
26821,-162.7,-77.3,2.0,2.0,115.0
26822,-162.7,-74.7,2.0,2.0,115.0
26823,-162.7,-72.0,2.0,2.0,114.0
26824,-162.7,-69.3,2.1,2.1,113.0
26825,-162.7,-66.7,2.1,2.1,112.0
26826,-162.7,-64.0,2.1,2.1,111.0
26827,-162.7,-61.3,2.1,2.1,111.0
26828,-162.7,-58.7,2.1,2.1,110.0
26829,-162.7,-56.0,2.0,2.0,109.0
26830,-162.7,-53.3,2.0,2.0,108.0
26831,-162.7,-50.7,2.0,2.0,107.0
26832,-162.7,-48.0,2.0,2.0,106.0
26833,-162.7,-45.3,2.0,2.0,106.0
26834,-162.7,-42.7,2.0,2.0,105.0
26835,-162.7,-40.0,2.0,2.0,104.0
26836,-162.7,-37.3,1.8,1.8,103.0
26837,-162.7,-34.7,1.8,1.8,102.0
26838,-162.7,-32.0,1.8,1.8,101.0
26839,-162.7,-29.3,1.8,1.8,100.0
26840,-162.7,-26.7,1.8,1.8,99.0
26841,-162.7,-24.0,1.8,1.8,98.0
26842,-162.7,-21.3,1.8,1.8,97.0
26843,-162.7,-18.7,1.8,1.8,97.0
26844,-162.7,-16.0,1.8,1.8,96.0
26845,-162.7,-13.3,1.8,1.8,95.0
26846,-162.7,-10.7,1.8,1.8,94.0
26847,-162.7,-8.0,1.8,1.8,93.0
26848,-162.7,-5.3,1.8,1.8,92.0
26849,-162.7,-2.7,1.8,1.8,91.0
26850,-162.7,0.0,1.8,1.8,90.0
26851,-162.7,2.7,1.8,1.8,89.0
26852,-162.7,5.3,1.8,1.8,88.0
26853,-162.7,8.0,1.8,1.8,87.0
26854,-162.7,10.7,1.8,1.8,86.0
26855,-162.7,13.3,1.8,1.8,85.0
26856,-162.7,16.0,1.8,1.8,84.0
26857,-162.7,18.7,1.8,1.8,83.0
26858,-162.7,21.3,1.8,1.8,83.0
26859,-162.7,24.0,1.8,1.8,82.0
26860,-162.7,26.7,1.8,1.8,81.0
26861,-162.7,29.3,1.8,1.8,80.0
26862,-162.7,32.0,1.8,1.8,79.0
26863,-162.7,34.7,1.8,1.8,78.0
26864,-162.7,37.3,1.8,1.8,77.0
26865,-162.7,40.0,2.0,2.0,76.0
26866,-162.7,42.7,2.0,2.0,75.0
26867,-162.7,45.3,2.0,2.0,74.0
26868,-162.7,48.0,2.0,2.0,74.0
26869,-162.7,50.7,2.0,2.0,73.0
26870,-162.7,53.3,2.0,2.0,72.0
26871,-162.7,56.0,2.0,2.0,71.0
26872,-162.7,58.7,2.1,2.1,70.0
26873,-162.7,61.3,2.1,2.1,69.0
26874,-162.7,64.0,2.1,2.1,69.0
26875,-162.7,66.7,2.1,2.1,68.0
26876,-162.7,69.3,2.1,2.1,67.0
26877,-162.7,72.0,2.0,2.0,66.0
26878,-162.7,74.7,2.0,2.0,65.0
26879,-162.7,77.3,2.0,2.0,65.0
26880,-162.7,80.0,2.0,2.0,64.0
26881,-162.7,82.7,1.8,1.8,63.0
26882,-162.7,85.3,1.8,1.8,62.0
26883,-162.7,88.0,1.8,1.8,62.0
26884,-162.7,90.7,1.8,1.8,61.0
26885,-162.7,93.3,1.4,1.4,60.0
26886,-162.7,96.0,1.4,1.4,59.0
26887,-162.7,98.7,1.4,1.4,59.0
26888,-162.7,101.3,1.4,1.4,58.0
26889,-162.7,104.0,0.8,0.8,57.0
26890,-162.7,106.7,0.8,0.8,57.0
26891,-162.7,109.3,0.8,0.8,56.0
26892,-162.7,112.0,0.3,0.3,55.0
26893,-162.7,114.7,0.3,0.3,55.0
26894,-162.7,117.3,0.3,0.3,54.0
26895,-162.7,120.0,0.3,0.3,54.0
26896,-162.7,122.7,0.8,0.8,53.0
26897,-162.7,125.3,0.8,0.8,52.0
26898,-162.7,128.0,0.8,0.8,52.0
26899,-162.7,130.7,1.4,1.4,51.0
26900,-162.7,133.3,1.4,1.4,51.0
26901,-162.7,136.0,1.4,1.4,50.0
26902,-162.7,138.7,1.8,1.8,50.0
26903,-162.7,141.3,1.8,1.8,49.0
26904,-162.7,144.0,1.8,1.8,48.0
26905,-162.7,146.7,2.0,2.0,48.0
26906,-162.7,149.3,2.0,2.0,47.0
26907,-162.7,152.0,2.1,2.1,47.0
26908,-162.7,154.7,2.1,2.1,46.0
26909,-162.7,157.3,2.1,2.1,46.0
26910,-162.7,160.0,2.0,2.0,45.0
26911,-162.7,162.7,2.0,2.0,45.0
26912,-162.7,165.3,2.0,2.0,45.0
26913,-162.7,168.0,1.8,1.8,44.0
26914,-162.7,170.7,1.8,1.8,44.0
26915,-162.7,173.3,1.4,1.4,43.0
26916,-162.7,176.0,1.4,1.4,43.0
26917,-162.7,178.7,1.4,1.4,42.0
26918,-162.7,181.3,0.8,0.8,42.0
26919,-162.7,184.0,0.8,0.8,41.0
26920,-162.7,186.7,0.3,0.3,41.0
26921,-162.7,189.3,0.3,0.3,41.0
26922,-162.7,192.0,0.3,0.3,40.0
26923,-162.7,194.7,0.8,0.8,40.0
26924,-162.7,197.3,0.8,0.8,40.0
26925,-162.7,200.0,1.4,1.4,39.0
26926,-162.7,202.7,1.4,1.4,39.0
26927,-162.7,205.3,1.4,1.4,38.0
26928,-162.7,208.0,1.8,1.8,38.0
26929,-162.7,210.7,1.8,1.8,38.0
26930,-162.7,213.3,2.0,2.0,37.0
26931,-162.7,216.0,2.0,2.0,37.0
26932,-162.7,218.7,2.1,2.1,37.0
26933,-162.7,221.3,2.1,2.1,36.0
26934,-162.7,224.0,2.1,2.1,36.0
26935,-162.7,226.7,2.0,2.0,36.0
26936,-162.7,229.3,2.0,2.0,35.0
26937,-162.7,232.0,1.8,1.8,35.0
26938,-162.7,234.7,1.8,1.8,35.0
26939,-162.7,237.3,1.4,1.4,34.0
26940,-162.7,240.0,1.4,1.4,34.0
26941,-162.7,242.7,1.4,1.4,34.0
26942,-162.7,245.3,0.8,0.8,34.0
26943,-162.7,248.0,0.8,0.8,33.0
26944,-162.7,250.7,0.3,0.3,33.0
26945,-162.7,253.3,0.3,0.3,33.0
26946,-162.7,256.0,0.8,0.8,32.0
26947,-162.7,258.7,0.8,0.8,32.0
26948,-162.7,261.3,1.4,1.4,32.0
26949,-162.7,264.0,1.4,1.4,32.0
26950,-162.7,266.7,1.4,1.4,31.0
26951,-162.7,269.3,1.8,1.8,31.0
26952,-162.7,272.0,1.8,1.8,31.0
26953,-162.7,274.7,2.0,2.0,31.0
26954,-162.7,277.3,2.0,2.0,30.0
26955,-162.7,280.0,2.1,2.1,30.0
26956,-162.7,282.7,2.1,2.1,30.0
26957,-162.7,285.3,2.0,2.0,30.0
26958,-162.7,288.0,2.0,2.0,29.0
26959,-162.7,290.7,1.8,1.8,29.0
26960,-162.7,293.3,1.8,1.8,29.0
26961,-162.7,296.0,1.4,1.4,29.0
26962,-162.7,298.7,1.4,1.4,29.0
26963,-162.7,301.3,1.4,1.4,28.0
26964,-162.7,304.0,0.8,0.8,28.0
26965,-162.7,306.7,0.8,0.8,28.0
26966,-162.7,309.3,0.3,0.3,28.0
26967,-162.7,312.0,0.3,0.3,28.0
26968,-162.7,314.7,0.8,0.8,27.0
26969,-162.7,317.3,0.8,0.8,27.0
26970,-162.7,320.0,1.4,1.4,27.0
26971,-162.7,322.7,1.4,1.4,27.0
26972,-162.7,325.3,1.8,1.8,27.0
26973,-162.7,328.0,1.8,1.8,26.0
26974,-162.7,330.7,2.0,2.0,26.0
26975,-162.7,333.3,2.0,2.0,26.0
26976,-162.7,336.0,2.1,2.1,26.0
26977,-162.7,338.7,2.1,2.1,26.0
26978,-162.7,341.3,2.0,2.0,25.0
26979,-162.7,344.0,2.0,2.0,25.0
26980,-162.7,346.7,1.8,1.8,25.0
26981,-162.7,349.3,1.8,1.8,25.0
26982,-162.7,352.0,1.4,1.4,25.0
26983,-162.7,354.7,1.4,1.4,25.0
26984,-162.7,357.3,0.8,0.8,24.0
26985,-162.7,360.0,0.8,0.8,24.0
26986,-162.7,362.7,0.3,0.3,24.0
26987,-162.7,365.3,0.3,0.3,24.0
26988,-162.7,368.0,0.3,0.3,24.0
26989,-162.7,370.7,0.8,0.8,24.0
26990,-162.7,373.3,0.8,0.8,24.0
26991,-162.7,376.0,1.4,1.4,23.0
26992,-162.7,378.7,1.4,1.4,23.0
26993,-162.7,381.3,1.8,1.8,23.0
26994,-162.7,384.0,1.8,1.8,23.0
26995,-162.7,386.7,2.0,2.0,23.0
26996,-162.7,389.3,2.0,2.0,23.0
26997,-162.7,392.0,2.1,2.1,23.0
26998,-162.7,394.7,2.1,2.1,22.0
26999,-162.7,397.3,2.0,2.0,22.0
27000,-160.0,-400.0,2.0,2.0,158.0
27001,-160.0,-397.3,2.0,2.0,158.0
27002,-160.0,-394.7,2.1,2.1,158.0
27003,-160.0,-392.0,2.1,2.1,158.0
27004,-160.0,-389.3,2.0,2.0,158.0
27005,-160.0,-386.7,2.0,2.0,158.0
27006,-160.0,-384.0,1.8,1.8,157.0
27007,-160.0,-381.3,1.8,1.8,157.0
27008,-160.0,-378.7,1.4,1.4,157.0
27009,-160.0,-376.0,1.4,1.4,157.0
27010,-160.0,-373.3,0.8,0.8,157.0
27011,-160.0,-370.7,0.8,0.8,157.0
27012,-160.0,-368.0,0.3,0.3,157.0
27013,-160.0,-365.3,0.3,0.3,156.0
27014,-160.0,-362.7,0.8,0.8,156.0
27015,-160.0,-360.0,0.8,0.8,156.0
27016,-160.0,-357.3,1.4,1.4,156.0
27017,-160.0,-354.7,1.4,1.4,156.0
27018,-160.0,-352.0,1.8,1.8,156.0
27019,-160.0,-349.3,1.8,1.8,155.0
27020,-160.0,-346.7,2.0,2.0,155.0
27021,-160.0,-344.0,2.0,2.0,155.0
27022,-160.0,-341.3,2.1,2.1,155.0
27023,-160.0,-338.7,2.1,2.1,155.0
27024,-160.0,-336.0,2.0,2.0,155.0
27025,-160.0,-333.3,2.0,2.0,154.0
27026,-160.0,-330.7,1.8,1.8,154.0
27027,-160.0,-328.0,1.8,1.8,154.0
27028,-160.0,-325.3,1.8,1.8,154.0
27029,-160.0,-322.7,1.4,1.4,154.0
27030,-160.0,-320.0,1.4,1.4,153.0
27031,-160.0,-317.3,0.8,0.8,153.0
27032,-160.0,-314.7,0.8,0.8,153.0
27033,-160.0,-312.0,0.3,0.3,153.0
27034,-160.0,-309.3,0.3,0.3,153.0
27035,-160.0,-306.7,0.8,0.8,152.0
27036,-160.0,-304.0,0.8,0.8,152.0
27037,-160.0,-301.3,1.4,1.4,152.0
27038,-160.0,-298.7,1.4,1.4,152.0
27039,-160.0,-296.0,1.8,1.8,152.0
27040,-160.0,-293.3,1.8,1.8,151.0
27041,-160.0,-290.7,2.0,2.0,151.0
27042,-160.0,-288.0,2.0,2.0,151.0
27043,-160.0,-285.3,2.1,2.1,151.0
27044,-160.0,-282.7,2.1,2.1,150.0
27045,-160.0,-280.0,2.0,2.0,150.0
27046,-160.0,-277.3,2.0,2.0,150.0
27047,-160.0,-274.7,2.0,2.0,150.0
27048,-160.0,-272.0,1.8,1.8,150.0
27049,-160.0,-269.3,1.8,1.8,149.0
27050,-160.0,-266.7,1.4,1.4,149.0
27051,-160.0,-264.0,1.4,1.4,149.0
27052,-160.0,-261.3,0.8,0.8,149.0
27053,-160.0,-258.7,0.8,0.8,148.0
27054,-160.0,-256.0,0.3,0.3,148.0
27055,-160.0,-253.3,0.3,0.3,148.0
27056,-160.0,-250.7,0.8,0.8,147.0
27057,-160.0,-248.0,0.8,0.8,147.0
27058,-160.0,-245.3,0.8,0.8,147.0
27059,-160.0,-242.7,1.4,1.4,147.0
27060,-160.0,-240.0,1.4,1.4,146.0
27061,-160.0,-237.3,1.8,1.8,146.0
27062,-160.0,-234.7,1.8,1.8,146.0
27063,-160.0,-232.0,2.0,2.0,145.0
27064,-160.0,-229.3,2.0,2.0,145.0
27065,-160.0,-226.7,2.1,2.1,145.0
27066,-160.0,-224.0,2.1,2.1,144.0
27067,-160.0,-221.3,2.1,2.1,144.0
27068,-160.0,-218.7,2.0,2.0,144.0
27069,-160.0,-216.0,2.0,2.0,143.0
27070,-160.0,-213.3,1.8,1.8,143.0
27071,-160.0,-210.7,1.8,1.8,143.0
27072,-160.0,-208.0,1.4,1.4,142.0
27073,-160.0,-205.3,1.4,1.4,142.0
27074,-160.0,-202.7,1.4,1.4,142.0
27075,-160.0,-200.0,0.8,0.8,141.0
27076,-160.0,-197.3,0.8,0.8,141.0
27077,-160.0,-194.7,0.3,0.3,141.0
27078,-160.0,-192.0,0.3,0.3,140.0
27079,-160.0,-189.3,0.3,0.3,140.0
27080,-160.0,-186.7,0.8,0.8,139.0
27081,-160.0,-184.0,0.8,0.8,139.0
27082,-160.0,-181.3,1.4,1.4,139.0
27083,-160.0,-178.7,1.4,1.4,138.0
27084,-160.0,-176.0,1.4,1.4,138.0
27085,-160.0,-173.3,1.8,1.8,137.0
27086,-160.0,-170.7,1.8,1.8,137.0
27087,-160.0,-168.0,2.0,2.0,136.0
27088,-160.0,-165.3,2.0,2.0,136.0
27089,-160.0,-162.7,2.0,2.0,135.0
27090,-160.0,-160.0,2.1,2.1,135.0
27091,-160.0,-157.3,2.1,2.1,135.0
27092,-160.0,-154.7,2.1,2.1,134.0
27093,-160.0,-152.0,2.0,2.0,134.0
27094,-160.0,-149.3,2.0,2.0,133.0
27095,-160.0,-146.7,1.8,1.8,133.0
27096,-160.0,-144.0,1.8,1.8,132.0
27097,-160.0,-141.3,1.8,1.8,131.0
27098,-160.0,-138.7,1.4,1.4,131.0
27099,-160.0,-136.0,1.4,1.4,130.0
27100,-160.0,-133.3,1.4,1.4,130.0
27101,-160.0,-130.7,0.8,0.8,129.0
27102,-160.0,-128.0,0.8,0.8,129.0
27103,-160.0,-125.3,0.8,0.8,128.0
27104,-160.0,-122.7,0.3,0.3,127.0
27105,-160.0,-120.0,0.3,0.3,127.0
27106,-160.0,-117.3,0.3,0.3,126.0
27107,-160.0,-114.7,0.8,0.8,126.0
27108,-160.0,-112.0,0.8,0.8,125.0
27109,-160.0,-109.3,0.8,0.8,124.0
27110,-160.0,-106.7,1.4,1.4,124.0
27111,-160.0,-104.0,1.4,1.4,123.0
27112,-160.0,-101.3,1.4,1.4,122.0
27113,-160.0,-98.7,1.4,1.4,122.0
27114,-160.0,-96.0,1.8,1.8,121.0
27115,-160.0,-93.3,1.8,1.8,120.0
27116,-160.0,-90.7,1.8,1.8,120.0
27117,-160.0,-88.0,1.8,1.8,119.0
27118,-160.0,-85.3,2.0,2.0,118.0
27119,-160.0,-82.7,2.0,2.0,117.0
27120,-160.0,-80.0,2.0,2.0,117.0
27121,-160.0,-77.3,2.0,2.0,116.0
27122,-160.0,-74.7,2.1,2.1,115.0
27123,-160.0,-72.0,2.1,2.1,114.0
27124,-160.0,-69.3,2.1,2.1,113.0
27125,-160.0,-66.7,2.1,2.1,113.0
27126,-160.0,-64.0,2.0,2.0,112.0
27127,-160.0,-61.3,2.0,2.0,111.0
27128,-160.0,-58.7,2.0,2.0,110.0
27129,-160.0,-56.0,2.0,2.0,109.0
27130,-160.0,-53.3,2.0,2.0,108.0
27131,-160.0,-50.7,2.0,2.0,108.0
27132,-160.0,-48.0,1.8,1.8,107.0
27133,-160.0,-45.3,1.8,1.8,106.0
27134,-160.0,-42.7,1.8,1.8,105.0
27135,-160.0,-40.0,1.8,1.8,104.0
27136,-160.0,-37.3,1.8,1.8,103.0
27137,-160.0,-34.7,1.8,1.8,102.0
27138,-160.0,-32.0,1.8,1.8,101.0
27139,-160.0,-29.3,1.8,1.8,100.0
27140,-160.0,-26.7,1.4,1.4,99.0
27141,-160.0,-24.0,1.4,1.4,99.0
27142,-160.0,-21.3,1.4,1.4,98.0
27143,-160.0,-18.7,1.4,1.4,97.0
27144,-160.0,-16.0,1.4,1.4,96.0
27145,-160.0,-13.3,1.4,1.4,95.0
27146,-160.0,-10.7,1.4,1.4,94.0
27147,-160.0,-8.0,1.4,1.4,93.0
27148,-160.0,-5.3,1.4,1.4,92.0
27149,-160.0,-2.7,1.4,1.4,91.0
27150,-160.0,0.0,1.4,1.4,90.0
27151,-160.0,2.7,1.4,1.4,89.0
27152,-160.0,5.3,1.4,1.4,88.0
27153,-160.0,8.0,1.4,1.4,87.0
27154,-160.0,10.7,1.4,1.4,86.0
27155,-160.0,13.3,1.4,1.4,85.0
27156,-160.0,16.0,1.4,1.4,84.0
27157,-160.0,18.7,1.4,1.4,83.0
27158,-160.0,21.3,1.4,1.4,82.0
27159,-160.0,24.0,1.4,1.4,81.0
27160,-160.0,26.7,1.4,1.4,81.0
27161,-160.0,29.3,1.8,1.8,80.0
27162,-160.0,32.0,1.8,1.8,79.0
27163,-160.0,34.7,1.8,1.8,78.0
27164,-160.0,37.3,1.8,1.8,77.0
27165,-160.0,40.0,1.8,1.8,76.0
27166,-160.0,42.7,1.8,1.8,75.0
27167,-160.0,45.3,1.8,1.8,74.0
27168,-160.0,48.0,1.8,1.8,73.0
27169,-160.0,50.7,2.0,2.0,72.0
27170,-160.0,53.3,2.0,2.0,72.0
27171,-160.0,56.0,2.0,2.0,71.0
27172,-160.0,58.7,2.0,2.0,70.0
27173,-160.0,61.3,2.0,2.0,69.0
27174,-160.0,64.0,2.0,2.0,68.0
27175,-160.0,66.7,2.1,2.1,67.0
27176,-160.0,69.3,2.1,2.1,67.0
27177,-160.0,72.0,2.1,2.1,66.0
27178,-160.0,74.7,2.1,2.1,65.0
27179,-160.0,77.3,2.0,2.0,64.0
27180,-160.0,80.0,2.0,2.0,63.0
27181,-160.0,82.7,2.0,2.0,63.0
27182,-160.0,85.3,2.0,2.0,62.0
27183,-160.0,88.0,1.8,1.8,61.0
27184,-160.0,90.7,1.8,1.8,60.0
27185,-160.0,93.3,1.8,1.8,60.0
27186,-160.0,96.0,1.8,1.8,59.0
27187,-160.0,98.7,1.4,1.4,58.0
27188,-160.0,101.3,1.4,1.4,58.0
27189,-160.0,104.0,1.4,1.4,57.0
27190,-160.0,106.7,1.4,1.4,56.0
27191,-160.0,109.3,0.8,0.8,56.0
27192,-160.0,112.0,0.8,0.8,55.0
27193,-160.0,114.7,0.8,0.8,54.0
27194,-160.0,117.3,0.3,0.3,54.0
27195,-160.0,120.0,0.3,0.3,53.0
27196,-160.0,122.7,0.3,0.3,53.0
27197,-160.0,125.3,0.8,0.8,52.0
27198,-160.0,128.0,0.8,0.8,51.0
27199,-160.0,130.7,0.8,0.8,51.0
27200,-160.0,133.3,1.4,1.4,50.0
27201,-160.0,136.0,1.4,1.4,50.0
27202,-160.0,138.7,1.4,1.4,49.0
27203,-160.0,141.3,1.8,1.8,49.0
27204,-160.0,144.0,1.8,1.8,48.0
27205,-160.0,146.7,1.8,1.8,47.0
27206,-160.0,149.3,2.0,2.0,47.0
27207,-160.0,152.0,2.0,2.0,46.0
27208,-160.0,154.7,2.1,2.1,46.0
27209,-160.0,157.3,2.1,2.1,45.0
